Stadium;Location;Latitude;Longitude;Date;Event;Race;Country;Distance;Occasion;Time;TempIndoors;IceTemperature;Humidity;AirpressureSurface;AirpressureSealevel
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Women;USA;1000;start;01:14:00;14.9;-7.6;31.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Women;USA;1000;end;01:41:00;14.9;-7.6;31.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Men;USA;1000;start;01:47:00;14.0;-7.2;29.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1000m_Men;USA;1000;end;02:14:00;14.0;-7.8;29.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women_Division_B;USA;500;start;15:34:00;13.8;-8.1;27.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women_Division_B;USA;500;end;15:54:00;13.8;-8.2;27.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Men_Division_B;USA;500;start;16:02:00;13.8;-8.2;27.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Men_Division_B;USA;500;end;16:17:00;13.8;-8.2;27.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women_Division_B;USA;1500;start;16:37:00;13.9;-8.3;27.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women_Division_B;USA;1500;end;17:10:00;13.8;-8.2;27.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;USA;1500;start;17:25:00;13.8;-8.0;27.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men_Division_B;USA;1500;end;18:15:00;14.1;-7.9;29.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women;USA;500;start;19:30:00;15.0;-8.2;28.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Women;USA;500;end;19:53:00;14.8;-8.3;29.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1st_500m_Men;USA;500;start;19:58:00;14.8;-8.3;29.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women;USA;1500;start;20:37:00;15.1;-7.7;29.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Women;USA;1500;end;21:12:00;15.3;-7.9;29.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men;USA;1500;start;21:17:00;15.3;-7.9;29.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-01;ISU_World_Cup_Speed_Skating_#4;1500m_Men;USA;1500;end;21:51:00;15.2;-8.1;30.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-02;ISU_World_Cup_Speed_Skating_#4;2nd_500m_Women_Division_B;USA;500;start;16:43:00;13.9;-7.5;28.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-02;ISU_World_Cup_Speed_Skating_#4;2nd_500m_Women_Division_B;USA;500;end;17:01:00;13.9;-7.5;28.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-02;ISU_World_Cup_Speed_Skating_#4;2nd_500m_Men_Division_B;USA;500;start;17:08:00;13.9;-7.8;28.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-02;ISU_World_Cup_Speed_Skating_#4;2nd_500m_Men_Division_B;USA;500;end;17:28:00;14.0;-8.0;29.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-02;ISU_World_Cup_Speed_Skating_#4;2nd_500m_Women;USA;500;start;20:30:00;15.3;-7.3;29.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-02;ISU_World_Cup_Speed_Skating_#4;2nd_500m_Men;USA;500;start;20:57:00;15.3;-7.6;29.0;;
Pettit_National_Ice_Center;Milwaukee;43.025675;-88.015711;2025-02-02;ISU_World_Cup_Speed_Skating_#4;2nd_500m_Men;USA;500;end;21:21:00;15.3;-7.6;29.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-24;ISU_World_Cup_Speed_Skating_#3;5000m_Women_Division_B;CAN;5000;start;16:39:00;17.3;-8.5;31.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-24;ISU_World_Cup_Speed_Skating_#3;5000m_Women_Division_B;CAN;5000;end;17:27:00;17.3;-8.6;30.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-24;ISU_World_Cup_Speed_Skating_#3;1500m_Men_Division_B;CAN;1500;start;18:14:00;17.1;-8.7;30.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-24;ISU_World_Cup_Speed_Skating_#3;1500m_Men_Division_B;CAN;1500;end;19:02:00;17.1;-8.7;30.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-24;ISU_World_Cup_Speed_Skating_#3;1000m_Women_Division_B;CAN;1000;start;19:31:00;17.2;-8.7;30.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-24;ISU_World_Cup_Speed_Skating_#3;1000m_Women_Division_B;CAN;1000;end;20:10:00;17.2;-8.6;30.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-25;ISU_World_Cup_Speed_Skating_#3;5000m_Women;CAN;5000;start;00:00:00;16.9;-8.6;29.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-25;ISU_World_Cup_Speed_Skating_#3;5000m_Women;CAN;5000;end;00:49:00;16.9;-8.6;30.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-25;ISU_World_Cup_Speed_Skating_#3;1500m_Men;CAN;1500;start;01:07:00;16.9;-8.6;30.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-25;ISU_World_Cup_Speed_Skating_#3;1500m_Men;CAN;1500;end;01:41:00;16.9;-8.6;30.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-25;ISU_World_Cup_Speed_Skating_#3;1000m_Women;CAN;1000;start;01:57:00;17.2;-8.9;29.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-25;ISU_World_Cup_Speed_Skating_#3;1000m_Women;CAN;1000;end;02:26:00;17.2;-9.1;30.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-25;ISU_World_Cup_Speed_Skating_#3;1500m_Women_Division_B;CAN;1500;start;16:48:00;16.9;-8.5;28.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-25;ISU_World_Cup_Speed_Skating_#3;1500m_Women_Division_B;CAN;1500;end;17:27:00;16.9;-8.5;28.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-25;ISU_World_Cup_Speed_Skating_#3;1000m_Men_Division_B;CAN;1000;start;17:40:00;16.9;-8.7;29.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-25;ISU_World_Cup_Speed_Skating_#3;1000m_Men_Division_B;CAN;1000;end;18:18:00;16.9;-8.7;29.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-25;ISU_World_Cup_Speed_Skating_#3;10000m_Men;CAN;10000;start;21:58:00;16.8;-9.0;28.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-25;ISU_World_Cup_Speed_Skating_#3;10000m_Men;CAN;10000;end;22:31:00;16.8;-9.0;28.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-25;ISU_World_Cup_Speed_Skating_#3;1500m_Women;CAN;1500;start;21:58:00;16.8;-9.0;28.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-25;ISU_World_Cup_Speed_Skating_#3;1500m_Women;CAN;1500;end;22:32:00;16.8;-9.0;28.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-25;ISU_World_Cup_Speed_Skating_#3;1000m_Men;CAN;1000;start;22:45:00;16.9;-9.0;28.2;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-25;ISU_World_Cup_Speed_Skating_#3;1000m_Men;CAN;1000;end;23:11:00;16.9;-9.1;28.2;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-26;ISU_World_Cup_Speed_Skating_#3;10000m_Men_Division_B;CAN;10000;start;00:16:00;16.9;-8.7;27.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-26;ISU_World_Cup_Speed_Skating_#3;10000m_Men_Division_B;CAN;10000;end;02:59:00;16.9;-8.9;27.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-26;ISU_World_Cup_Speed_Skating_#3;500m_Women_Division_B;CAN;500;start;16:29:00;16.8;-8.5;27.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-26;ISU_World_Cup_Speed_Skating_#3;500m_Women_Division_B;CAN;500;end;16:57:00;16.8;-8.5;27.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-26;ISU_World_Cup_Speed_Skating_#3;500m_Men_Division_B;CAN;500;start;17:14:00;16.8;-8.5;27.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-26;ISU_World_Cup_Speed_Skating_#3;500m_Men_Division_B;CAN;500;end;17:41:00;16.8;-8.6;27.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-26;ISU_World_Cup_Speed_Skating_#3;500m_Women;CAN;500;start;20:00:00;17.0;-8.7;27.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-26;ISU_World_Cup_Speed_Skating_#3;500m_Women;CAN;500;end;20:21:00;17.0;-8.7;27.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-26;ISU_World_Cup_Speed_Skating_#3;500m_Men;CAN;500;start;20:28:00;16.9;-8.6;27.0;;
Calgary_Olympic_Oval;Calgary;51.077257;114.136435;2025-01-26;ISU_World_Cup_Speed_Skating_#3;500m_Men;CAN;500;end;20:52:00;16.9;-8.6;27.0;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-10;ISU_European_Speed_Skating_Championships;1st_500m_WOMEN_SPRINT;NED;500;start;18:00:00;13.9;-9.5;44.0;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-10;ISU_European_Speed_Skating_Championships;1st_500m_MEN_SPRINT;NED;500;start;18:26:00;13.9;-9.5;44.0;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-10;ISU_European_Speed_Skating_Championships;1st_500m_MEN_SPRINT;NED;500;end;18:45:00;14.1;-9.5;45.0;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-10;ISU_European_Speed_Skating_Championships;1st_1000m_WOMEN_SPRINT;NED;1000;start;19:05:00;14.2;-9.5;45.0;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-10;ISU_European_Speed_Skating_Championships;1st_1000m_WOMEN_SPRINT;NED;1000;end;19:28:00;14.6;-9.6;45.8;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-10;ISU_European_Speed_Skating_Championships;1st_1000m_MEN_SPRINT;NED;1000;start;19:50:00;14.8;-9.5;45.8;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-10;ISU_European_Speed_Skating_Championships;1st_1000m_MEN_SPRINT;NED;1000;end;20:13:00;15.0;-9.5;46.1;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-11;ISU_European_Speed_Skating_Championships;2nd_500m_WOMEN_SPRINT;NED;500;start;09:55:00;13.4;-9.5;45.7;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-11;ISU_European_Speed_Skating_Championships;2nd_500m_WOMEN_SPRINT;NED;500;end;10:12:00;13.6;-9.5;45.8;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-11;ISU_European_Speed_Skating_Championships;2nd_500m_MEN_SPRINT;NED;500;start;10:18:00;13.6;-9.5;45.8;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-11;ISU_European_Speed_Skating_Championships;2nd_500m_MEN_SPRINT;NED;500;end;10:40:00;13.8;-9.5;46.0;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-11;ISU_European_Speed_Skating_Championships;500m_WOMEN_ALLROUND;NED;500;start;11:01:00;13.8;-9.5;46.0;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-11;ISU_European_Speed_Skating_Championships;500m_WOMEN_ALLROUND;NED;500;end;11:17:00;13.9;-9.5;46.0;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-11;ISU_European_Speed_Skating_Championships;500m_MEN_ALLROUND;NED;500;start;11:27:00;13.9;-9.5;46.0;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-11;ISU_European_Speed_Skating_Championships;500m_MEN_ALLROUND;NED;500;end;11:46:00;13.9;-9.5;46.1;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-11;ISU_European_Speed_Skating_Championships;2nd_1000m_WOMEN_SPRINT;NED;1000;start;12:10:00;13.9;-9.5;46.1;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-11;ISU_European_Speed_Skating_Championships;2nd_1000m_WOMEN_SPRINT;NED;1000;end;12:30:00;14.0;-9.5;46.1;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-11;ISU_European_Speed_Skating_Championships;2nd_1000m_MEN_SPRINT;NED;1000;start;12:52:00;14.0;-9.5;46.1;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-11;ISU_European_Speed_Skating_Championships;2nd_1000m_MEN_SPRINT;NED;1000;end;13:15:00;14.5;-9.5;46.8;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-11;ISU_European_Speed_Skating_Championships;3000m_WOMEN_ALLROUND;NED;3000;start;13:39:00;14.7;-9.5;47.4;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-11;ISU_European_Speed_Skating_Championships;3000m_WOMEN_ALLROUND;NED;3000;end;14:27:00;15.0;-9.5;47.9;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-11;ISU_European_Speed_Skating_Championships;5000m_MEN_ALLROUND;NED;5000;start;14:49:00;15.3;-9.5;48.5;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-11;ISU_European_Speed_Skating_Championships;5000m_MEN_ALLROUND;NED;5000;end;16:23:00;15.6;-9.5;49.7;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-12;ISU_European_Speed_Skating_Championships;1500m_WOMEN_ALLROUND;NED;1500;start;12:40:00;13.8;-9.5;46.0;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-12;ISU_European_Speed_Skating_Championships;1500m_WOMEN_ALLROUND;NED;1500;end;13:10:00;14.0;-9.5;46.1;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-12;ISU_European_Speed_Skating_Championships;1500m_MEN_ALLROUND;NED;1500;start;13:31:00;14.8;-9.5;44.0;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-12;ISU_European_Speed_Skating_Championships;1500m_MEN_ALLROUND;NED;1500;end;13:59:00;15.0;-9.5;44.5;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-12;ISU_European_Speed_Skating_Championships;5000m_WOMEN_ALLROUND;NED;5000;start;14:25:00;15.0;-9.5;44.5;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-12;ISU_European_Speed_Skating_Championships;5000m_WOMEN_ALLROUND;NED;5000;end;14:58:00;15.4;-9.5;45.3;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-12;ISU_European_Speed_Skating_Championships;10000m_MEN_ALLROUND;NED;10000;start;15:20:00;15.3;-9.5;49.5;;
Thialf;Heerenveen;52.938399;5.942384;2025-01-12;ISU_European_Speed_Skating_Championships;10000m_MEN_ALLROUND;NED;10000;end;16:19:00;15.5;-9.5;49.8;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-11-30;ISU_Junior_World_Cup_Speed_Skating_#1;1000m_Women_Juniors;POL;1000;start;09:12:00;11.0;-6.5;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-11-30;ISU_Junior_World_Cup_Speed_Skating_#1;1000m_Women_Juniors;POL;1000;end;09:50:00;11.0;-6.5;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-11-30;ISU_Junior_World_Cup_Speed_Skating_#1;1000m_Men_Juniors;POL;1000;start;10:04:00;11.0;-8.0;39.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-11-30;ISU_Junior_World_Cup_Speed_Skating_#1;1000m_Men_Juniors;POL;1000;end;10:46:00;11.0;-8.0;39.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-11-30;ISU_Junior_World_Cup_Speed_Skating_#1;1000m_Women_Neo-seniors;POL;1000;start;11:03:00;12.0;-6.0;30.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-11-30;ISU_Junior_World_Cup_Speed_Skating_#1;1000m_Women_Neo-seniors;POL;1000;end;11:15:00;12.0;-6.0;30.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-11-30;ISU_Junior_World_Cup_Speed_Skating_#1;1000m_Men_Neo-seniors;POL;1000;start;11:20:00;12.0;-6.0;30.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-11-30;ISU_Junior_World_Cup_Speed_Skating_#1;1000m_Men_Neo-seniors;POL;1000;end;11:45:00;12.0;-6.0;30.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-11-30;ISU_Junior_World_Cup_Speed_Skating_#1;3000m_Women_Juniors;POL;3000;start;12:00:00;12.0;-6.0;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-11-30;ISU_Junior_World_Cup_Speed_Skating_#1;3000m_Women_Juniors;POL;3000;end;12:52:00;12.0;-6.0;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-11-30;ISU_Junior_World_Cup_Speed_Skating_#1;3000m_Men_Juniors;POL;3000;start;13:00:00;12.0;-6.0;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-11-30;ISU_Junior_World_Cup_Speed_Skating_#1;3000m_Men_Juniors;POL;3000;end;13:45:00;12.0;-6.0;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-11-30;ISU_Junior_World_Cup_Speed_Skating_#1;3000m_Women_Neo-seniors;POL;3000;start;13:56:00;12.0;-6.0;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-11-30;ISU_Junior_World_Cup_Speed_Skating_#1;3000m_Women_Neo-seniors;POL;3000;end;14:13:00;12.0;-6.0;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-11-30;ISU_Junior_World_Cup_Speed_Skating_#1;3000m_Men_Neo-seniors;POL;3000;start;14:17:00;12.0;-6.0;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-11-30;ISU_Junior_World_Cup_Speed_Skating_#1;3000m_Men_Neo-seniors;POL;3000;end;14:43:00;12.0;-6.0;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-12-01;ISU_Junior_World_Cup_Speed_Skating_#1;500m_Women_Juniors;POL;500;start;10:30:00;11.4;-6.5;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-12-01;ISU_Junior_World_Cup_Speed_Skating_#1;500m_Women_Juniors;POL;500;end;11:13:00;11.4;-6.5;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-12-01;ISU_Junior_World_Cup_Speed_Skating_#1;500m_Men_Juniors;POL;500;start;11:29:00;11.4;-6.5;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-12-01;ISU_Junior_World_Cup_Speed_Skating_#1;500m_Men_Juniors;POL;500;end;12:10:00;11.4;-6.5;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-12-01;ISU_Junior_World_Cup_Speed_Skating_#1;500m_Women_Neo-seniors;POL;500;start;12:31:00;11.8;-6.5;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-12-01;ISU_Junior_World_Cup_Speed_Skating_#1;500m_Women_Neo-seniors;POL;500;end;12:42:00;12.1;-6.5;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-12-01;ISU_Junior_World_Cup_Speed_Skating_#1;500m_Men_Neo-seniors;POL;500;start;12:48:00;12.1;-6.5;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-12-01;ISU_Junior_World_Cup_Speed_Skating_#1;500m_Men_Neo-seniors;POL;500;end;13:10:00;12.1;-6.5;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-12-01;ISU_Junior_World_Cup_Speed_Skating_#1;1500m_Women_Juniors;POL;1500;start;13:28:00;12.2;-6.5;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-12-01;ISU_Junior_World_Cup_Speed_Skating_#1;1500m_Women_Juniors;POL;1500;end;14:11:00;12.2;-6.5;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-12-01;ISU_Junior_World_Cup_Speed_Skating_#1;1500m_Men_Juniors;POL;1500;start;14:29:00;12.4;-6.5;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-12-01;ISU_Junior_World_Cup_Speed_Skating_#1;1500m_Men_Juniors;POL;1500;end;15:08:00;12.4;-6.5;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-12-01;ISU_Junior_World_Cup_Speed_Skating_#1;1500m_Women_Neo-seniors;POL;1500;start;15:27:00;12.4;-6.5;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-12-01;ISU_Junior_World_Cup_Speed_Skating_#1;1500m_Women_Neo-seniors;POL;1500;end;15:41:00;12.4;-6.5;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-12-01;ISU_Junior_World_Cup_Speed_Skating_#1;1500m_Men_Neo-seniors;POL;1500;start;15:45:00;12.4;-6.5;31.0;;
Arena_Lodowa;Tomaszów_Mazowiecki;51.519527;20.027900;2024-12-01;ISU_Junior_World_Cup_Speed_Skating_#1;1500m_Men_Neo-seniors;POL;1500;end;16:08:00;12.4;-6.5;31.0;;
National_Speed_Skating_Oval;Beijing;40.015892;116.371414;2024-11-29;ISU_World_Cup_Speed_Skating_#2;1st_500m_Women_Division_B;CHN;500;start;04:00:00;13.8;-9.7;32.0;;
National_Speed_Skating_Oval;Beijing;40.015892;116.371414;2024-11-29;ISU_World_Cup_Speed_Skating_#2;1st_500m_Women_Division_B;CHN;500;end;04:23:00;13.8;-9.7;32.0;;
National_Speed_Skating_Oval;Beijing;40.015892;116.371414;2024-11-29;ISU_World_Cup_Speed_Skating_#2;1st_500m_Men_Division_B;CHN;500;start;04:38:00;13.8;-9.7;32.0;;
National_Speed_Skating_Oval;Beijing;40.015892;116.371414;2024-11-29;ISU_World_Cup_Speed_Skating_#2;1st_500m_Men_Division_B;CHN;500;end;05:04:00;13.3;-9.4;32.0;;
National_Speed_Skating_Oval;Beijing;40.015892;116.371414;2024-11-29;ISU_World_Cup_Speed_Skating_#2;1500m_Women_Division_B;CHN;1500;start;05:20:00;16.8;-9.8;30.0;;
National_Speed_Skating_Oval;Beijing;40.015892;116.371414;2024-11-29;ISU_World_Cup_Speed_Skating_#2;1500m_Women_Division_B;CHN;1500;end;06:08:00;16.8;-9.8;30.0;;
National_Speed_Skating_Oval;Beijing;40.015892;116.371414;2024-11-29;ISU_World_Cup_Speed_Skating_#2;1500m_Men_Division_B;CHN;1500;start;06:21:00;13.3;-9.4;37.0;;
National_Speed_Skating_Oval;Beijing;40.015892;116.371414;2024-11-29;ISU_World_Cup_Speed_Skating_#2;1500m_Men_Division_B;CHN;1500;end;07:15:00;13.8;-9.4;35.0;;
National_Speed_Skating_Oval;Beijing;40.015892;116.371414;2024-11-29;ISU_World_Cup_Speed_Skating_#2;1st_500m_Women;CHN;500;start;09:00:00;14.4;-9.7;34.0;;
National_Speed_Skating_Oval;Beijing;40.015892;116.371414;2024-11-29;ISU_World_Cup_Speed_Skating_#2;1st_500m_Women;CHN;500;end;09:22:00;14.4;-9.7;34.0;;
National_Speed_Skating_Oval;Beijing;40.015892;116.371414;2024-11-29;ISU_World_Cup_Speed_Skating_#2;1st_500m_Men;CHN;500;start;09:28:00;14.4;-9.7;34.0;;
National_Speed_Skating_Oval;Beijing;40.015892;116.371414;2024-11-29;ISU_World_Cup_Speed_Skating_#2;1st_500m_Men;CHN;500;end;09:50:00;14.4;-9.7;34.0;;
National_Speed_Skating_Oval;Beijing;40.015892;116.371414;2024-11-29;ISU_World_Cup_Speed_Skating_#2;1500m_Women;CHN;1500;start;10:07:00;15.9;-9.8;35.0;;
National_Speed_Skating_Oval;Beijing;40.015892;116.371414;2024-11-29;ISU_World_Cup_Speed_Skating_#2;1500m_Women;CHN;1500;end;10:41:00;15.9;-9.8;35.0;;
National_Speed_Skating_Oval;Beijing;40.015892;116.371414;2024-11-29;ISU_World_Cup_Speed_Skating_#2;1500m_Men;CHN;1500;start;10:47:00;15.4;-9.2;32.0;;
National_Speed_Skating_Oval;Beijing;40.015892;116.371414;2024-11-29;ISU_World_Cup_Speed_Skating_#2;1500m_Men;CHN;1500;end;11:21:00;15.4;-9.2;32.0;;
National_Speed_Skating_Oval;Beijing;40.015892;116.371414;2024-11-30;ISU_World_Cup_Speed_Skating_#2;1000m_Women_Division_B;CHN;1000;start;03:20:00;15.6;-9.4;37.0;;
National_Speed_Skating_Oval;Beijing;40.015892;116.371414;2024-11-30;ISU_World_Cup_Speed_Skating_#2;1000m_Women_Division_B;CHN;1000;end;03:56:00;15.6;-9.4;37.0;;
National_Speed_Skating_Oval;Beijing;40.015892;116.371414;2024-11-30;ISU_World_Cup_Speed_Skating_#2;1000m_Men_Division_B;CHN;1000;start;04:10:00;15.4;-9.4;39.0;;
